labels,text,phone_number
ham,"IåÕm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",7398571010
ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.,8549123640
ham,I think u have the wrong number.,8115822190
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),9864395020
ham,DO NOT B LATE LOVE MUM,7720684590
ham,Got it..mail panren paru..,7621818434
ham,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,9121582016
ham,Give one miss from that number please,9416953009
ham,Jus came back fr lunch wif my sis only. U leh?,7410776239
ham,How is your schedule next week? I am out of town this weekend.,8332331174
ham,Really good:)dhanush rocks once again:),6798932480
ham,Lmao ok I wont be needing u to do my hair anymore.,7110195521
ham,"Miss ya, need ya, want ya, love ya.",6456164622
ham,Sorry i'm not free...,6164452176
ham,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,9279703741
ham,Nt yet chikku..simple habba..hw abt u?,7847096864
ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",8355627998
ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,9955438912
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan,9813383888
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,222-953-2632
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,8762305903
spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,701-623-6254
ham,"K, want us to come by now?",6712246104
ham,How. Its a little difficult but its a simple way to enter this place,6366234592
ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,9832469818
ham,Dont show yourself. How far. Put new pictures up on facebook.,9530246958
ham,Watching tv now. I got new job :),9364065832
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",8331318670
ham,"I'm not coming over, do whatever you want",7128109040
ham,"Its ok chikku, and its my 1 of favourite song..:-)",7490551492
ham,Did u see what I posted on your Facebook?,7414408817
spam,Call FREEPHONE 0800 542 0578 now!,213-965-4647
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,620-149-7911
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",6747105747
spam,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",260-580-9304
spam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,405-829-8162
ham,";-( oh well, c u later",7369236478
ham,My uncles in Atlanta. Wish you guys a great semester.,9725764131
ham,No dear i do have free messages without any recharge. Hi hi hi,7828241292
ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",6551293162
ham,I dun believe u. I thk u told him.,6788880352
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",7991134571
ham,Yes:)sura in sun tv.:)lol.,6269838500
ham,Arun can u transfr me d amt,7191773906
ham,Takin a shower now but yeah I'll leave when I'm done,9140764162
ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,9360211364
ham,U havenåÕt lost me ill always b here 4u.i didnåÕt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatåÕs what itried2tell urmom.i careabout u,9535564975
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",873-734-6290
ham,You bad girl. I can still remember them,9338323324
ham,How much i gave to you. Morning.,8854528224
ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",7235684421
ham,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",7239968102
ham,Can i get your opinion on something first?,8714793624
ham,That one week leave i put know that time. Why.,8308015212
ham,"If we hit it off, you can move in with me :)",8669887254
ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,8695775597
ham,I wanna watch that movie,8937359801
ham,Ok lor thanx... ÌÏ in school?,8922214440
ham,I'm in class. Did you get my text.,9340202932
ham,The bus leaves at  &lt;#&gt; ,7220184476
ham,God bless.get good sleep my dear...i will pray!,9231073822
spam,Todays Voda numbers ending 1225 are selected to receive a å£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,668-495-4000
ham,Do have a nice day today. I love you so dearly.,7871852495
ham,Aiyo a bit pai seh Ì_ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,8779805127
ham,"Aight, I'll ask a few of my roommates",8754054623
ham,"Now, whats your house # again ? And do you have any beer there ?",6797202141
ham,Do Ì_ all wan 2 meet up n combine all the parts? How's da rest of da project going?,7995287368
ham,"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",9418753846
ham,Yes we are chatting too.,7640970623
ham,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX,7445638911
ham,Sian... Aft meeting supervisor got work 2 do liao... U working now?,7225055211
ham,Are you going to write ccna exam this week??,9453902455
ham,Well i will watch shrek in 3D!!B),8672104731
ham,Am i that much dirty fellow?,8817148189
ham,Dunno dat's wat he told me. Ok lor...,8762132763
ham,I'll probably be by tomorrow (or even later tonight if something's going on),7803920797
ham,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,6361026341
ham,If you're thinking of lifting me one then no.,8794415334
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,7189987851
ham,Sent me ur email id soon,6372927327
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,8695773383
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",8976636019
ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.,7746053884
ham,May i call You later Pls,7618504075
spam,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",326-771-7264
ham,That's the way you should stay oh.,7754404380
ham,Hello- thanx for taking that call. I got a job! Starts on monday!,9844385252
ham,What time is ur flight tmr?,9506346692
ham,When should I come over?,6809131019
ham,I have a rather prominent bite mark on my right cheek,8190245060
ham,* Will be september by then!,9435034578
ham,Are you wet right now?,7167617243
ham,And how's your husband.,8687554173
spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",932-255-3478
ham,Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,8375471028
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,7636201322
ham,I am in your office na.,7639631450
ham,"\Are you comingdown later?\""""",8245349156
ham,Super da:)good replacement for murali,9894843608
ham,Da is good good player.why he is unsold.,6360818673
ham,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,6182097663
ham,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,9158754483
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",584-271-8783
ham,I dont want to hear philosophy. Just say what happen,9702055929
ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.,8775345710
ham,Then cant get da laptop? My matric card wif Ì_ lei... ,8609154556
ham,Dunno da next show aft 6 is 850. Toa payoh got 650.,6361934214
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ",181-668-5819
ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,9564117197
ham,They did't play one day last year know even though they have very good team.. Like india.,9151826128
ham,K.:)you are the only girl waiting in reception ah?,7821302559
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",8533074071
ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,9420999093
ham,"Sir, i am waiting for your call.",7848631345
ham,What's up. Do you want me to come online?,8921461715
ham,"It could work, we'll reach a consensus at the next meeting",9480437125
ham,Aiyah then i wait lor. Then u entertain me. Hee...,6810015687
ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",6300591475
ham,I'll let you know when it kicks in,6217033011
ham,You call him now ok i said call him,6638885485
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,7496281408
ham,Or Ì_ go buy wif him then i meet Ì_ later can?,9322573756
ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,9965334061
ham,Today my system sh get ready.all is well and i am also in the deep well,9761098162
ham,Mom wants to know where you at,6454190212
ham,"Aight, I'll text you when I'm back",8988506710
ham,Dont know supports ass and srt i thnk. I think ps3 can play through usb too,6838317565
ham,Oh ok i didnt know what you meant. Yep i am baby jontin,8975828137
spam,You have WON a guaranteed å£1000 cash or a å£2000 prize.To claim yr prize call our customer service representative on,790-992-1250
spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,236-499-9136
